Temperature (K)	Resistance (ohm)	Applied Current (A)	Measured Voltage (V)
9580.258473	1.677882E-5	-0.380038	58.901100
9580.352724	1.868661E-5	-0.400050	58.900700
9580.446356	2.104625E-5	-0.420061	58.900300
9580.540270	2.344665E-5	-0.440060	58.900800
9580.634483	2.613234E-5	-0.460069	58.901200
9580.730268	3.543073E-5	-0.480049	58.901700
9580.829496	3.895205E-5	-0.500052	58.902800
9580.930501	4.345385E-5	-0.520058	58.902700
9581.029277	5.082848E-5	-0.540072	58.903000
9581.130272	5.530072E-5	-0.560081	58.903700
9581.230274	6.364578E-5	-0.580077	58.903200
9581.330229	7.034809E-5	-0.600105	58.903700
9581.429277	7.163405E-5	-0.620098	58.905000
9581.530278	8.060160E-5	-0.640085	58.904500
9581.629282	9.222610E-5	-0.660094	58.904500
9581.730276	1.279560E-4	-0.680055	58.905500
9581.898361	1.283315E-4	-0.700058	58.904600
9581.991873	1.196521E-4	-0.720057	58.904700
9582.085307	1.239593E-4	-0.740063	58.904800
9582.178493	2.180093E-4	-0.760027	58.905000
9582.272866	8.116666E-4	-0.778087	58.904800
9582.367239	1.000003E-3	-0.765615	58.905500
9582.461874	1.000004E-3	-0.762583	58.906400
9582.556669	1.000002E-3	-0.761605	58.906700
9582.649290	1.000004E-3	-0.759901	58.907400
9582.743255	1.000002E-3	-0.760026	58.907100
9582.835822	1.000003E-3	-0.760765	58.907000
9582.930289	1.000002E-3	-0.760294	58.907300
9583.029878	1.000003E-3	-0.760757	58.908500
9583.130289	1.000003E-3	-0.759843	58.909000
9583.229293	1.000001E-3	-0.761579	58.908700
9583.330288	1.000003E-3	-0.761019	58.908700
9583.429292	1.000002E-3	-0.761069	58.908500
9583.530298	1.000001E-3	-0.762359	58.909300
9583.629294	1.000001E-3	-0.761149	58.910400
9583.730305	1.000002E-3	-0.760428	58.910100
9583.830294	1.000002E-3	-0.759919	58.911200
9583.930297	1.000001E-3	-0.760786	58.911400
9584.030077	1.000000E-3	-0.760340	58.910700
9584.130297	1.000001E-3	-0.760550	58.911800
9584.229301	1.000001E-3	-0.759592	58.912300
9584.330297	1.000002E-3	-0.760127	58.910400
9584.429298	1.000003E-3	-0.760689	58.910600
9584.530300	1.000001E-3	-0.759976	58.912200
9584.629303	1.000000E-3	-0.760532	58.912400
9584.730304	1.000002E-3	-0.759746	58.912800
9584.829883	1.000002E-3	-0.761136	58.913700
9584.930303	1.000002E-3	-0.761986	58.913600
9585.029306	1.000000E-3	-0.760519	58.914200
9585.130215	1.000000E-3	-0.760701	58.914600
9585.229306	1.000001E-3	-0.760763	58.913900
9585.330270	9.999999E-4	-0.760986	58.914600
9585.429308	1.000000E-3	-0.761291	58.915200
9585.530262	1.000000E-3	-0.760450	58.915700
9585.629311	1.000001E-3	-0.761282	58.916600
9585.730264	1.000001E-3	-0.761907	58.915800
9585.830019	1.000001E-3	-0.761765	58.915000
9585.930314	1.000001E-3	-0.762788	58.916000
9586.029310	1.000000E-3	-0.763308	58.915800
9586.130309	1.000001E-3	-0.763188	58.917000
9586.229314	1.000001E-3	-0.763205	58.917000
9586.330317	1.000001E-3	-0.763799	58.916500
9586.429317	1.000001E-3	-0.764261	58.918000
9586.530270	1.000002E-3	-0.763521	58.918800
9586.629316	1.000001E-3	-0.764342	58.918800
9586.730311	1.000000E-3	-0.764131	58.918700
9586.829522	9.999997E-4	-0.763766	58.919500
9586.930316	1.000000E-3	-0.764145	58.920000
9587.029318	1.000000E-3	-0.764743	58.920300
9587.130317	1.000001E-3	-0.764971	58.920400
9587.229322	9.999998E-4	-0.765176	58.920300
9587.330276	1.000000E-3	-0.765136	58.920200
9587.429324	9.999998E-4	-0.766010	58.920400
9587.530278	1.000001E-3	-0.765194	58.920900
9587.630320	1.000001E-3	-0.765654	58.920700
9587.730319	9.999998E-4	-0.766147	58.919600
9587.829320	1.000001E-3	-0.765649	58.920100
9587.930328	1.000001E-3	-0.765539	58.922000
9588.029325	1.000001E-3	-0.765274	58.922100
9588.130324	1.000000E-3	-0.764693	58.921600
9588.229327	1.000000E-3	-0.764894	58.921100
9588.330324	9.999998E-4	-0.763549	58.922200
9888.436665	1.000001E-3	-0.763034	59.721100
9888.545424	1.000002E-3	-0.762101	59.721600
9888.644414	1.000000E-3	-0.762143	59.721700
9888.745193	9.999990E-4	-0.762241	59.722700
9888.844548	1.000002E-3	-0.761760	59.723000
9888.945174	1.000002E-3	-0.761511	59.722500
9889.044914	9.999998E-4	-0.763363	59.722300
9889.145176	1.000000E-3	-0.764367	59.724100
9889.244536	9.999992E-4	-0.762912	59.724600
9889.345397	1.000001E-3	-0.761987	59.722900
9889.444570	1.000001E-3	-0.762895	59.723900
9889.545129	9.999998E-4	-0.762065	59.724100
9889.644665	1.000002E-3	-0.762368	59.725000
9889.745046	1.000001E-3	-0.762944	59.726700
9889.844439	1.000000E-3	-0.763572	59.726800
9889.945183	1.000001E-3	-0.763505	59.727000
9890.044443	9.999985E-4	-0.763796	59.727200
9890.145545	1.000001E-3	-0.764122	59.726800
9890.244549	9.999998E-4	-0.764204	59.727300
9890.345305	1.000000E-3	-0.764226	59.728300
9890.444798	1.000001E-3	-0.764279	59.728000
9890.545430	9.999997E-4	-0.763151	59.728100
9890.644687	1.000001E-3	-0.764018	59.728100
9890.745430	1.000002E-3	-0.763124	59.729400
9890.844678	9.999989E-4	-0.763034	59.728600
9890.945540	1.000002E-3	-0.763562	59.727400
9891.044689	1.000000E-3	-0.762520	59.728600
9891.145439	9.999996E-4	-0.764468	59.727800
9891.244561	1.000000E-3	-0.764209	59.728500
9891.345188	1.000001E-3	-0.764562	59.730100
9891.444563	1.000001E-3	-0.764007	59.730200
9891.545195	1.000000E-3	-0.763900	59.730600
9891.644194	1.000001E-3	-0.763305	59.731800
9891.745808	1.000001E-3	-0.763964	59.731000
9891.844695	9.999988E-4	-0.764685	59.729200
9891.945309	1.000000E-3	-0.764657	59.729200
9892.044818	1.000000E-3	-0.765131	59.730800
9892.145188	1.000001E-3	-0.764811	59.731300
9892.244578	1.000001E-3	-0.765539	59.730400
9892.344694	1.000001E-3	-0.765115	59.731900
9892.444820	1.000001E-3	-0.765203	59.732400
9892.545577	1.000001E-3	-0.765024	59.732800
9892.644837	1.000001E-3	-0.765109	59.733600
9892.745199	1.000001E-3	-0.764491	59.733200
9892.844705	1.000000E-3	-0.764713	59.734000
9892.945205	1.000000E-3	-0.764675	59.733800
9893.044692	1.000002E-3	-0.765927	59.732900
9893.145322	1.000002E-3	-0.764897	59.733000
9893.244574	1.000001E-3	-0.766136	59.734300
9893.345694	1.000003E-3	-0.765121	59.733900
9893.444709	1.000001E-3	-0.765342	59.735000
9893.545215	1.000002E-3	-0.765228	59.736500
9893.644822	1.000001E-3	-0.764529	59.736500
9893.745338	1.000002E-3	-0.764416	59.736600
9893.844573	1.000002E-3	-0.764934	59.736500
9893.945209	1.000002E-3	-0.764332	59.737700
9894.044701	1.000002E-3	-0.764875	59.737200
9894.145700	1.000004E-3	-0.764944	59.736500
9894.244835	1.000002E-3	-0.764303	59.736500
9894.345466	1.000003E-3	-0.763802	59.737600
9894.444711	1.000002E-3	-0.764540	59.737900
9894.545339	9.609621E-4	-0.760109	59.738400
9894.644691	8.428760E-4	-0.740101	59.738200
9894.745581	7.581752E-4	-0.720089	59.738000
9894.844585	6.913696E-4	-0.700082	59.737400
9894.945719	6.335035E-4	-0.680079	59.738000
9895.044837	5.827586E-4	-0.660076	59.739100
9895.145459	5.396150E-4	-0.640060	59.740000
9895.244712	4.975895E-4	-0.620092	59.740200
9895.345344	4.600703E-4	-0.600080	59.741800
9895.444848	4.238678E-4	-0.580070	59.741100
9895.545485	3.892035E-4	-0.560073	59.741300
9895.644854	3.573981E-4	-0.540065	59.742000
9895.745713	3.273015E-4	-0.520054	59.742200
9895.844969	2.978980E-4	-0.500047	59.742800
9895.945477	2.713939E-4	-0.480046	59.741800
9896.044594	2.452408E-4	-0.460071	59.741200
9896.145341	2.208507E-4	-0.440059	59.741800
9896.244731	1.978178E-4	-0.420062	59.742000
9896.345469	1.759492E-4	-0.400051	59.742100
9896.444844	1.565905E-4	-0.380039	59.743600
9896.545724	1.383513E-4	-0.360036	59.744000
9896.644845	1.217914E-4	-0.340030	59.744200
9896.745352	1.068258E-4	-0.320055	59.743600
9896.844858	9.317833E-5	-0.300083	59.744100
9897.017972	8.126727E-5	-0.280081	59.745300
9897.111495	7.051568E-5	-0.260056	59.744000
9897.206239	6.058528E-5	-0.240048	59.744500
9897.300486	5.187431E-5	-0.220044	59.745300
9897.395358	4.406769E-5	-0.200045	59.745100
9897.488352	3.699547E-5	-0.180041	59.745300
9897.584229	3.079699E-5	-0.160043	59.746000
9897.677737	2.515562E-5	-0.140042	59.746300
9897.770735	2.006264E-5	-0.120040	59.747500
9897.864496	1.553018E-5	-0.100035	59.749000
9897.958734	1.156556E-5	-0.080036	59.748800
9898.051501	8.079187E-6	-0.060064	59.746900
9898.244842	5.013320E-6	-0.040047	59.748300
9898.345876	2.354839E-6	-0.020037	59.749400
9898.444994	2.337873E-9	-0.000020	59.749700
9898.643505	2.127730E-6	0.020066	59.748200
9898.897367	4.736202E-6	0.040080	59.748800
9898.992504	7.628821E-6	0.060095	59.749300
9899.085620	1.034218E-5	0.080066	59.751600
9899.345512	1.426295E-5	0.100071	59.751300
9899.444873	1.817853E-5	0.120072	59.750600
9899.545618	2.313208E-5	0.140068	59.750800
9899.644900	2.856773E-5	0.160072	59.751000
9899.745746	3.479073E-5	0.180072	59.751300
9899.844996	4.181707E-5	0.200074	59.751200
9899.945640	4.977536E-5	0.220060	59.751600
9900.044514	5.865322E-5	0.240061	59.752500
9900.145579	6.828121E-5	0.260066	59.752100
9900.244999	7.898188E-5	0.280082	59.753000
9900.345758	9.040627E-5	0.300087	59.753600
9900.445130	1.036502E-4	0.320097	59.752700
9900.545890	1.178644E-4	0.340067	59.753000
9900.715256	1.345368E-4	0.360039	59.753700
9900.808764	1.520729E-4	0.380038	59.755100
9900.902507	1.717944E-4	0.400046	59.754500
9900.994759	1.922138E-4	0.420052	59.754100
9901.088380	2.149137E-4	0.440050	59.755800
9901.184005	2.373994E-4	0.460053	59.756200
9901.278268	2.620373E-4	0.480065	59.756000
9901.372520	2.872315E-4	0.500063	59.755700
9901.467647	3.136435E-4	0.520067	59.755700
9901.560521	3.402229E-4	0.540075	59.756500
9901.653634	3.692997E-4	0.560038	59.757000
9901.749652	3.999797E-4	0.580042	59.756700
9901.845145	4.310522E-4	0.600044	59.757300
9901.945650	4.637269E-4	0.620057	59.757300
9902.045146	4.981516E-4	0.640054	59.758200
9902.145597	5.380683E-4	0.660068	59.758200
9902.244961	5.838319E-4	0.680070	59.758800
9902.345893	6.329465E-4	0.700068	59.760400
9902.445028	6.984718E-4	0.720072	59.760000
9902.545891	7.815020E-4	0.740075	59.758600
9902.645159	9.282447E-4	0.760054	59.757800
9902.745780	1.000010E-3	0.765426	59.758600
9902.845277	1.000008E-3	0.767218	59.760500
9902.946528	1.000008E-3	0.769682	59.761600
9903.045232	1.000006E-3	0.773974	59.761600
9903.145133	1.000007E-3	0.775733	59.761000
9903.245523	1.000006E-3	0.777860	59.761600
9903.345786	1.000007E-3	0.778283	59.761900
9903.445287	1.000008E-3	0.779462	59.761600
9903.546024	1.000007E-3	0.778744	59.762100
9903.645009	1.000006E-3	0.780246	59.762800
9903.746159	1.000007E-3	0.780146	59.762700
9903.845155	1.000007E-3	0.782180	59.763900
9903.945908	1.000006E-3	0.784301	59.764200
9904.045169	1.000007E-3	0.785967	59.762900
9904.145779	1.000006E-3	0.788210	59.763600
9904.245290	1.000007E-3	0.790836	59.763700
9904.345792	1.000007E-3	0.791283	59.763500
9904.445166	1.000005E-3	0.795580	59.763700
9904.546170	1.000007E-3	0.797009	59.764000
9904.645390	1.000006E-3	0.798230	59.764800
9904.745796	1.000006E-3	0.801203	59.765700
9904.845294	1.000004E-3	0.803055	59.765200
9904.945792	1.000006E-3	0.806620	59.764900
9905.045411	1.000007E-3	0.805957	59.767100
9905.145787	1.000005E-3	0.810603	59.766900
9905.245170	1.000006E-3	0.811118	59.767300
9905.346424	1.000006E-3	0.811795	59.768100
9905.444967	1.000006E-3	0.812938	59.767300
9905.546052	1.000005E-3	0.814849	59.767800
9905.645300	1.000006E-3	0.815775	59.768400
9905.745790	1.000007E-3	0.818025	59.768300
9905.845174	1.000006E-3	0.819624	59.767400
9905.946056	1.000006E-3	0.819520	59.768100
9906.045322	1.000007E-3	0.821446	59.768700
9906.146182	1.000004E-3	0.821333	59.768800
9906.245419	1.000005E-3	0.824530	59.769500
9906.345921	1.000006E-3	0.825020	59.770200
9906.445185	1.000007E-3	0.825107	59.770800
9906.545796	1.000005E-3	0.826391	59.770700
9906.645423	1.000004E-3	0.828519	59.769600
9906.746063	1.000003E-3	0.829079	59.770000
9906.845178	1.000005E-3	0.831139	59.771900
9906.946184	1.000004E-3	0.829997	59.771800
9907.045431	1.000006E-3	0.833214	59.770400
9907.146053	1.000006E-3	0.832543	59.770800
9907.245317	1.000004E-3	0.834800	59.771400
9907.346062	1.000005E-3	0.834259	59.771300
9907.445323	1.000006E-3	0.838035	59.772000
9907.546068	1.000005E-3	0.838533	59.773000
9907.645421	1.000005E-3	0.837459	59.773000
9907.746444	1.000007E-3	0.839514	59.773600
9907.845413	1.000006E-3	0.839922	59.772700
9907.946038	1.000005E-3	0.838966	59.773400
9908.044567	1.000006E-3	0.840583	59.774600
9908.145948	1.000005E-3	0.840091	59.774600
9908.246334	1.000006E-3	0.840793	59.774600
9908.345873	1.000004E-3	0.841815	59.774900
9908.445441	1.000004E-3	0.840840	59.774700
9908.546450	1.000006E-3	0.841608	59.774300
9908.645572	1.000005E-3	0.842064	59.775600
9908.746199	1.000006E-3	0.841639	59.776700
9908.845572	1.000006E-3	0.842506	59.777100
9908.945572	1.000005E-3	0.845019	59.776700
9909.045578	1.000003E-3	0.845399	59.776000
9909.146569	1.000005E-3	0.845550	59.776700
9909.245575	1.000006E-3	0.847381	59.777100
9909.346334	1.000004E-3	0.846621	59.779200
9909.445454	1.000005E-3	0.847606	59.779300
9909.545820	1.000006E-3	0.850204	59.778000
9909.645457	1.000006E-3	0.851590	59.777700
9909.745708	1.000004E-3	0.851541	59.777700
9909.844830	1.000006E-3	0.852522	59.778600
9909.945949	1.000005E-3	0.850315	59.778300
9910.045449	1.000006E-3	0.851457	59.778300
9910.146392	1.000006E-3	0.851789	59.779000
9910.245452	1.000007E-3	0.852255	59.778400
9910.345984	1.000006E-3	0.855584	59.779400
9910.445590	1.000004E-3	0.854731	59.781400
9910.546092	1.000006E-3	0.857557	59.780900
9910.645454	1.000006E-3	0.857419	59.781100
9910.746093	1.000005E-3	0.855150	59.780900
9910.845461	1.000005E-3	0.857275	59.780800
9910.946830	1.000005E-3	0.857482	59.781100
9911.045766	1.000005E-3	0.861158	59.781600
9911.146340	1.000005E-3	0.861855	59.782300
9911.244837	1.000005E-3	0.864292	59.783000
9911.346224	1.000006E-3	0.864840	59.782800
9911.445470	1.000005E-3	0.865983	59.782600
9911.546094	1.000006E-3	0.865479	59.783800
9911.645713	1.000005E-3	0.864587	59.784900
9911.746584	1.000005E-3	0.868507	59.784000
9911.845732	1.000004E-3	0.867598	59.783700
9911.946102	1.000006E-3	0.868609	59.783900
9912.045190	1.000006E-3	0.868989	59.784700
9912.146610	1.000005E-3	0.869549	59.786700
9912.245597	1.000006E-3	0.868381	59.786500
9912.346093	1.000006E-3	0.869441	59.784200
9912.445601	1.000006E-3	0.871792	59.784500
9912.546613	1.000006E-3	0.872912	59.786300
9912.645470	1.000007E-3	0.872904	59.787400
9912.746177	1.000007E-3	0.874457	59.786800
9912.845604	1.000006E-3	0.872027	59.786900
9912.946361	1.000005E-3	0.873748	59.786500
9913.045740	1.000005E-3	0.875884	59.787800
9913.146236	1.000004E-3	0.875899	59.788600
9913.245616	1.000004E-3	0.876908	59.786300
9913.346487	1.000007E-3	0.877583	59.787300
9913.445614	1.000008E-3	0.874938	59.788300
9913.546244	1.000006E-3	0.875899	59.788700
9913.645850	1.000007E-3	0.879946	59.788500
9913.746240	1.000007E-3	0.881669	59.789500
9913.845609	1.000007E-3	0.881180	59.791400
9913.946365	1.000005E-3	0.883643	59.791800
9914.045739	1.000007E-3	0.885576	59.791100
9914.146606	1.000007E-3	0.885407	59.789800
9914.245612	1.000007E-3	0.883147	59.790700
9914.346244	1.000007E-3	0.886786	59.791900
9914.445747	3.334263E-4	0.880043	59.790700
9914.546493	2.504396E-4	0.860044	59.790600
9914.645741	2.321433E-4	0.840039	59.792200
9914.746752	2.204889E-4	0.820032	59.792600
9914.845746	2.098567E-4	0.800033	59.792700
9914.946754	1.968153E-4	0.780026	59.792200
9915.045746	1.784505E-4	0.760022	59.792300
9915.146371	1.670699E-4	0.740053	59.794200
9915.245626	1.547140E-4	0.720049	59.794700
9915.346377	1.452328E-4	0.700046	59.793500
9915.445875	1.390733E-4	0.680048	59.793500
9915.546381	1.302048E-4	0.660050	59.794400
9915.645743	1.224265E-4	0.640038	59.795400
9915.746751	1.124493E-4	0.620040	59.794200
9915.845761	1.051950E-4	0.600031	59.793500
9915.946393	9.873182E-5	0.580062	59.793700
9916.118871	9.195520E-5	0.560060	59.795800
9916.212629	8.534048E-5	0.540094	59.794700
9916.307137	7.911016E-5	0.520085	59.794700
9916.402628	7.307666E-5	0.500080	59.796300
9916.497510	6.730926E-5	0.480081	59.796800
9916.591629	6.178086E-5	0.460066	59.797000
9916.685569	5.650299E-5	0.440062	59.796600
9916.779641	5.144528E-5	0.420065	59.796500
9916.872629	4.672827E-5	0.400058	59.796700
9916.968634	4.212111E-5	0.380047	59.797600
9917.062632	3.790452E-5	0.360048	59.798600
9917.155630	3.384074E-5	0.340075	59.799100
9917.250508	3.012719E-5	0.320064	59.799800
9917.346769	2.662120E-5	0.300060	59.798600
9917.445774	2.340050E-5	0.280060	59.798500
9917.546397	2.041680E-5	0.260046	59.799600
9917.646016	1.771777E-5	0.240044	59.799500
9917.746526	1.530584E-5	0.220048	59.799700
9917.846009	1.298095E-5	0.200061	59.800500
9917.946523	1.085065E-5	0.180061	59.800100
9918.045900	8.943178E-6	0.160094	59.799800
9918.223638	7.190238E-6	0.140088	59.801200
9918.317890	5.585940E-6	0.120085	59.800700
9918.410649	4.161196E-6	0.100081	59.800900
9918.507273	2.924542E-6	0.080074	59.800100
9918.600894	1.870872E-6	0.060070	59.801200
9918.696271	1.004589E-6	0.040063	59.803500
9918.790899	3.201257E-7	0.020068	59.801900
9918.970622	9.031819E-10	0.000055	59.802600
9919.066655	3.361782E-7	-0.020042	59.803300
9919.160278	9.473394E-7	-0.040078	59.803800
9919.254908	1.929090E-6	-0.060038	59.804400
9919.508406	3.305541E-6	-0.080043	59.804700
9919.602649	5.006808E-6	-0.100051	59.804900
9919.696784	6.904424E-6	-0.120061	59.805300
9919.793215	8.971323E-6	-0.140068	59.804700
9919.886900	1.129518E-5	-0.160033	59.806600
9920.146462	1.369055E-5	-0.180032	59.807000
9920.246028	1.627582E-5	-0.200031	59.807000
9920.346669	1.892590E-5	-0.220029	59.807500
9920.446027	2.173236E-5	-0.240032	59.808100
9920.546908	2.460906E-5	-0.260036	59.808200
9920.646050	2.758897E-5	-0.280057	59.808400
9920.746671	3.071402E-5	-0.300056	59.808000
9920.846139	3.393844E-5	-0.320067	59.807500
9920.946659	3.730414E-5	-0.340041	59.808600
9921.046044	4.080153E-5	-0.360052	59.809100
9921.146537	4.444156E-5	-0.380053	59.808200
9921.245911	4.811215E-5	-0.400065	59.809500
9921.347046	5.216995E-5	-0.420077	59.809900
9921.446051	5.628349E-5	-0.440076	59.809300
9921.546679	5.991860E-5	-0.460089	59.810000
9921.646164	6.408255E-5	-0.480062	59.810700
9921.746552	6.917940E-5	-0.500065	59.811200
9921.846146	7.362487E-5	-0.520072	59.811200
9921.946681	7.845859E-5	-0.540081	59.811000
9922.046061	8.159562E-5	-0.560092	59.812400
9922.147028	9.006921E-5	-0.580104	59.812000
9922.246053	9.636786E-5	-0.600104	59.812500
9922.346651	9.946497E-5	-0.620119	59.812800
9922.446310	1.049993E-4	-0.624335	59.812400
9922.546943	1.546686E-4	-0.660053	59.812400
9922.714313	1.764319E-4	-0.680058	59.812300
9922.809922	1.952711E-4	-0.700059	59.812800
9922.903674	2.602073E-4	-0.720062	59.813500
9922.997799	3.474034E-4	-0.740076	59.814400
9923.091675	4.032717E-4	-0.760080	59.814900
9923.184430	5.333123E-4	-0.780057	59.814300
9923.277682	1.000005E-3	-0.783266	59.813800
9923.371678	1.000002E-3	-0.778470	59.814200
9923.466178	1.000004E-3	-0.776888	59.815400
9923.559929	1.000005E-3	-0.770015	59.816500
9923.652674	1.000003E-3	-0.768053	59.816600
9923.747068	1.000002E-3	-0.767843	59.816000
9923.846190	1.000002E-3	-0.766340	59.816100
9923.946701	1.000002E-3	-0.764488	59.816400
9924.046318	1.000003E-3	-0.766289	59.816600
9924.147185	1.000003E-3	-0.767371	59.815200
9924.246321	1.000002E-3	-0.766653	59.815100
9924.346810	1.000002E-3	-0.766606	59.816600
9924.446201	1.000001E-3	-0.767253	59.816900
9924.547187	1.000002E-3	-0.766678	59.817500
9924.646318	1.000002E-3	-0.766001	59.818900
9924.746676	1.000001E-3	-0.764269	59.819200
9924.846329	1.000002E-3	-0.763786	59.820200
9924.946815	1.000001E-3	-0.763971	59.820400
9925.046325	1.000000E-3	-0.764919	59.819600
9925.146803	1.000001E-3	-0.766409	59.819800
9925.245703	1.000001E-3	-0.765604	59.820700
9925.347332	1.000001E-3	-0.765568	59.821600
9925.446207	1.000002E-3	-0.765262	59.821700
9925.546837	1.000001E-3	-0.764472	59.821100
9925.646326	1.000000E-3	-0.764682	59.821100
9925.746833	1.000002E-3	-0.764870	59.820900
9925.846210	1.000002E-3	-0.765181	59.821100
9925.946829	1.000001E-3	-0.762867	59.821500
9926.046200	1.000000E-3	-0.761168	59.822100
9926.147073	1.000001E-3	-0.761191	59.822600
9926.245836	9.999999E-4	-0.761067	59.822600
9926.346951	9.999992E-4	-0.760436	59.822100
9926.446212	9.999995E-4	-0.759934	59.821600
9926.546966	9.999995E-4	-0.759662	59.822600
9926.646314	1.000001E-3	-0.759387	59.822600
9926.747184	1.000000E-3	-0.759564	59.823100
9926.846462	1.000001E-3	-0.759010	59.824400
9926.947345	9.999996E-4	-0.759093	59.823500
9927.046337	1.000001E-3	-0.758561	59.824200
9927.146702	1.000001E-3	-0.759725	59.825600
9927.246337	1.000001E-3	-0.759696	59.825300
9927.346720	9.999996E-4	-0.760513	59.824700
9927.446209	9.999995E-4	-0.759572	59.824500
